Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
PX_VICTORY_MISSION_START0,Text,,"This is where our road ends, one way or another. All of the research, all of the struggle and hardship, it all led us to a real, workable solution to the Pandoravirus and to the Yuggothian Entity that sent it down on us. There’s no time now to think about the costs, the ecological and societal damage, the casualties. Nothing can be done, nothing can be built while the Pandoravirus shares this planet with us, and today we have the chance to eradicate it utterly. The Receptacle must be located and destroyed. The nightmare must end.",,"C’est ici que se termine notre route, d’une manière ou d’une autre. Toutes les recherches, toutes les luttes et les difficultés, tout cela nous a conduit à une solution réelle et réalisable au Pandoravirus et à l’Entité Yuggothienne qui nous l’a envoyé. Nous n’avons plus le temps de penser aux coûts, aux dégâts écologiques et sociétaux, aux victimes. Rien ne peut être fait, rien ne peut être construit tant que le Pandoravirus partage cette planète avec nous, et aujourd’hui nous avons la chance de l’éradiquer complètement. Le Réceptacle doit être localisé et détruit. Le cauchemar doit prendre fin.",,,,,,
PX_VICTORY_MISSION_START1,Text,,"I can hardly believe that we’re finally here. It's important that we move on the receptacle as quickly as possible. We don't know what it’s capable of, and the time that we spend on approach is time that we spend vulnerable. It’s been an honour working together Director. Good hunting to you and your team.",,"J’ai du mal à croire que nous sommes enfin là. Il est important que nous avancions sur le réceptacle le plus rapidement possible. Nous ne savons pas de quoi il est capable, et le temps que nous passons à nous approcher est du temps que nous passons vulnérables. Ce fut un honneur de travailler ensemble, directeur. Bonne chasse à vous et à votre équipe.",,,,,,
AN_VICTORY_MISSION_START_TITLE,Text,,Hack the Planet.,,Piratez la planète.,,,,,,
AN_VICTORY_MISSION_START0,Text,,"We have walked the path that she laid down for us and it has lead us to this moment. The Dead God would take our future from us, would devour our world and flay our bodies, scatter us to dust. But she has shown us that another way is possible. We will no longer cower in the shadows of Gods, we will stand beside them and find ourselves uplifted. The Receptacle must be located and subdued, so that she may do her work. The nightmare must end.",,"Nous avons parcouru le chemin qu'elle nous a tracé et cela nous a conduit à ce moment. Le Dieu mort nous prendrait notre avenir, dévorerait notre monde et écorcherait nos corps, nous réduirait en poussière. Mais elle nous a montré qu’une autre voie est possible. Nous ne nous retrancherons plus dans l’ombre des Dieux, nous nous tiendrons à leurs côtés et nous retrouverons élevés. Le Réceptacle doit être localisé et maîtrisé, afin qu'elle puisse faire son travail. Le cauchemar doit prendre fin.",,,,,,
AN_VICTORY_MISSION_START1,Text,,"Here is where we find ourselves, here is where our faith is rewarded. It's important that we move on the Dead God’s receptacle as quickly as possible. We don't know what it’s capable of, and the time that we spend on approach is time spent vulnerable.

<i>He turns to the Exalted</i>

It has been the honour of my brief life to serve beneath you. Let’s see this done.",,"C'est ici que nous nous trouvons, c'est ici que notre foi est récompensée. Il est important que nous avancions le plus rapidement possible vers le réceptacle du Dieu Mort. Nous ne savons pas de quoi il est capable, et le temps que nous passons à nous approcher est du temps passé à être vulnérable.

<i>Il se tourne vers les Exaltés</i>

Ce fut l'honneur de ma brève vie de servir sous vos ordres. Voyons que cela soit fait.",,,,,,
NJ_VICTORY_MISSION_START_TITLE,Text,,The Plan.,,Le plan.,,,,,,
NJ_VICTORY_MISSION_START0,Text,,"They said that a military solution was possible, and now here you are, boots on the ground, shoulder to shoulder, trying to put the theory into practice. The Receptacle must be located and destroyed. The nightmare must end.",,"Ils disaient qu’une solution militaire était possible, et maintenant vous voilà, sur le terrain, côte à côte, essayant de mettre la théorie en pratique. Le Réceptacle doit être localisé et détruit. Le cauchemar doit prendre fin.",,,,,,
NJ_VICTORY_MISSION_START1,Text,,"Director, it's important that we move on our objective quickly. We don't have good intel on enemy capabilities down here, and time that we spend on approach is time spent vulnerable. Let’s do this thing.",,"Directeur, il est important que nous avancions rapidement vers notre objectif. Nous ne disposons pas de bonnes informations sur les capacités ennemies ici, et le temps que nous passons en approche est du temps passé à être vulnérable. Faisons cette chose.",,,,,,
SY_POLY_VICTORY_MISSION_START_TITLE,Text,,Liberty or Death.,,La liberté ou la mort.,,,,,,
SY_POLY_VICTORY_MISSION_START0,Text,,"The hour has finally arrived. The Entity represents coercion, cruelty, arrogance, control; everything that divides us, everything that makes us weak. We finally have the chance to break that coercion, to emancipate the beings that fight its wars and perpetuate its brutalities. We cannot know what this world will look like in the aftermath, but we do know that it will be one freed from psychic dominion. The receptacle must be located and destroyed. The nightmare must end.",,"L'heure est enfin arrivée. L'Entité représente la coercition, la cruauté, l'arrogance, le contrôle ; tout ce qui nous divise, tout ce qui nous affaiblit. Nous avons enfin la chance de briser cette coercition, d’émanciper les êtres qui mènent ses guerres et perpétuent ses brutalités. Nous ne pouvons pas savoir à quoi ressemblera ce monde par la suite, mais nous savons qu’il sera libéré de la domination psychique. Le réceptacle doit être localisé et détruit. Le cauchemar doit prendre fin.",,,,,,
SY_POLY_VICTORY_MISSION_START1,Text,,"Director, it's important that we move to end this threat as quickly as possible. We don't know what this entity is capable of, and the time that we spend on approach is time that we spend vulnerable. Good luck to every one of you. Come home to us when it’s done.",,"Directeur, il est important que nous agissions pour mettre fin à cette menace le plus rapidement possible. Nous ne savons pas de quoi cette entité est capable, et le temps que nous passons à nous approcher est du temps que nous passons vulnérables. Bonne chance à chacun d'entre vous. Revenez chez nous quand ce sera fait.",,,,,,
SY_TERRA_VICTORY_MISSION_START_TITLE,Text,,The Master's Tools.,,Les outils du Maître.,,,,,,
SY_TERRA_VICTORY_MISSION_START0,Text,,"The hour has finally arrived. The Entity thought that it could take our home from us; our soil, air, and water, our biosphere, even our minds. Everything that makes this world beautiful, everything that affirms our dignity as a species. No longer. Today we test our values in the crucible of direct action. The Receptacle must be located and destroyed. The nightmare must end.",,"L'heure est enfin arrivée. L'Entité pensait qu'elle pourrait nous prendre notre maison ; notre sol, notre air et notre eau, notre biosphère et même notre esprit. Tout ce qui rend ce monde beau, tout ce qui affirme notre dignité en tant qu'espèce. Plus maintenant. Aujourd’hui, nous testons nos valeurs dans le creuset de l’action directe. Le Réceptacle doit être localisé et détruit. Le cauchemar doit prendre fin.",,,,,,
SY_TERRA_VICTORY_MISSION_START1,Text,,"Director, it's important that we move to end this threat as quickly as possible. We don't know what the entity is capable of, and the time that we spend on approach is time that we spend vulnerable. Good luck to every one of you. Come home to us when it’s done.",,"Directeur, il est important que nous agissions pour mettre fin à cette menace le plus rapidement possible. Nous ne savons pas de quoi l'entité est capable, et le temps que nous passons à l'approche est du temps que nous passons vulnérables. Bonne chance à chacun d'entre vous. Revenez chez nous quand ce sera fait.",,,,,,
VICTORY_MISSION_GATES_TITLE,Text,,At the Gates.,,Aux portes.,,,,,,
VICTORY_MISSION_GATES0,Text,,"There is some kind of Pandoran organic structure barring our advance. The Receptacle should be behind this barrier, but the surface appears to be functionally indestructible - nothing man-portable would put a scratch on it. Curiously, there are what appear to be access points or machinery interfaces that emerge from the smooth casing at three separate points. We should move our operatives closer to investigate - but be aware that figuring out the operation of these devices may take some time.",,"Il existe une sorte de structure organique pandorienne qui nous empêche d’avancer. Le Réceptacle devrait se trouver derrière cette barrière, mais la surface semble être fonctionnellement indestructible - rien de portable ne pourrait l'égratigner. Curieusement, il existe ce qui semble être des points d'accès ou des interfaces de machines qui émergent du boîtier lisse en trois points distincts. Nous devrions rapprocher nos agents pour enquêter, mais sachez que comprendre le fonctionnement de ces appareils peut prendre un certain temps.",,,,,,
VICTORY_MISSION_GATES1,Text,,"Opening the Yuggothian Gate requires all three access points to be activated simultaneously by your operatives. The process will take two turns once begun, and can be interrupted. Once the Gate has been opened you should move quickly; there is no way of knowing how long it will remain so.",,"L'ouverture de la porte Yuggothian nécessite que les trois points d'accès soient activés simultanément par vos agents. Le processus prendra deux tours une fois commencé et pourra être interrompu. Une fois la porte ouverte, vous devez vous déplacer rapidement ; il n’y a aucun moyen de savoir combien de temps cela restera ainsi.",,,,,,
VICTORY_MISSION_REVENANT_TO_PX_TITLE,Text,,Will beyond Reason.,,Volonté au-delà de la Raison.,,,,,,
VICTORY_MISSION_REVENANT_TO_PX,Text,,"You’ve seen the revenants before, and it never gets any easier. They way they look at you with the eyes of old comrades, or scream in the voices of friends. You never allowed yourself to hope that there was anything left of the people you once knew inside those twisted, nightmare bodies - surely this fractal resemblance is just a byproduct of the hideous cruelty of the Entity’s methods?

But here, at the end of things, you watch it happen for the first time. You watch one of them turn its weapons on the Pandorans that are pouring from the walls, you hear its deranged scream of defiance against the crushing will of its tormentor. You watch, and you push yourself to fight even harder. Their sacrifice cannot be in vain. There has been too much anguish, too much suffering. The nightmare must end.",,"Vous avez déjà vu les revenants, et cela n’a jamais été aussi simple. Leur façon de vous regarder avec les yeux de vieux camarades ou de crier avec la voix de leurs amis. Vous ne vous êtes jamais permis d'espérer qu'il restait quoi que ce soit des personnes que vous avez connues autrefois à l'intérieur de ces corps tordus et cauchemardesques - cette ressemblance fractale n'est-elle sûrement qu'un sous-produit de la cruauté hideuse des méthodes de l'Entité ?

Mais ici, à la fin des choses, vous voyez cela se produire pour la première fois. Vous regardez l'un d'eux tourner ses armes sur les Pandoriens qui se déversent des murs, vous entendez son cri de défi dérangé contre la volonté écrasante de son bourreau. Vous regardez et vous vous forcez à vous battre encore plus fort. Leur sacrifice ne peut pas être vain. Il y a eu trop d'angoisse, trop de souffrance. Le cauchemar doit prendre fin.",,,,,,
VICTORY_MISSION_REVENANT_TO_YR_TITLE,Text,,No Liberty Without Death.,,Pas de liberté sans mort.,,,,,,
VICTORY_MISSION_REVENANT_TO_YR,Text,,"Just as you began to allow yourself to hope that some sort of resistance might be possible, the Entity reasserts control over its puppets. The revenant snaps back into its hostile posture and attacks your operatives, with a long howl of human despair that cuts through you. This is the territory of an alien mind so ancient that it defies human understanding. It will brook no opposition here.",,"Alors que vous commencez à espérer qu’une certaine forme de résistance soit possible, l’Entité réaffirme le contrôle de ses marionnettes. Le revenant reprend sa posture hostile et attaque vos agents, avec un long hurlement de désespoir humain qui vous transperce. C’est le territoire d’un esprit extraterrestre si ancien qu’il défie la compréhension humaine. Ici, il ne tolérera aucune opposition.",,,,,,
VICTORY_MISSION_HIS_MINIONS_TITLE,Text,,All Are Master's Minions.,,Tous sont les serviteurs du Maître.,,,,,,
VICTORY_MISSION_HIS_MINIONS,Text,,"Over time you have become used to the strange psychic methods of the Anu priesthood, and the mental scrambling employed by Synedrion infiltrators. It has not been so strange, this late in the war, to see Pandoran lifeforms fighting alongside your operatives. Now, in this final contest, you see that your sense of safety was badly misplaced.

As you watch, the Pandoran creature that seconds ago was fighting against your enemies begins to twitch and shake. Then it levels its weapons and attacks those who vainly thought they held its leash. We are too close to the Entity and to its smothering psychic control. It will brook no opposition here.
",,"Au fil du temps, vous vous êtes habitué aux étranges méthodes psychiques du sacerdoce Anu et au brouillage mental employé par les infiltrés Synedrion. Il n'a pas été si étrange, à cette fin de la guerre, de voir des formes de vie pandoriennes combattre aux côtés de vos agents. Maintenant, dans ce concours final, vous constatez que votre sentiment de sécurité a été gravement déplacé.

Pendant que vous regardez, la créature Pandorienne qui se battait il y a quelques secondes contre vos ennemis commence à se contracter et à trembler. Puis il lève ses armes et attaque ceux qui pensaient vainement tenir sa laisse. Nous sommes trop proches de l’Entité et de son contrôle psychique étouffant. Ici, il ne tolérera aucune opposition.",,,,,,
VICTORY_MISSION_FOR_THE_EYES_TITLE,Text,,Go for the eyes!,,Optez pour les yeux !,,,,,,
VICTORY_MISSION_FOR_THE_EYES_TEXT,Text,,"<i>""This fragging thing won't die!""</i>

Attack the Receptacle's eyes to stun it, so that your operatives can then complete the objective.",,"<i>""Cette chose qui fragilise ne mourra pas !""</i>

Attaquez les yeux du Réceptacle pour l'étourdir, afin que vos agents puissent ensuite atteindre l'objectif.",,,,,,
KEY_INFESTATION_STORY_OUTRO_TITLE,Text,,Awakening,,Éveil,,,,,,
KEY_INFESTATION_STORY_INTRO_TITLE,Text,,Search and Rescue,,Chercher et sauver,,,,,,
KEY_INFESTATION_STORY0,Text,,reporting. We are at,,rapport. Nous sommes à,,,,,,
KEY_INFESTATION_STORY1,Text,,. Are you seeing this? The green shimmering…  I… I feel like I have been here before…,,. Voyez-vous cela ? Le vert scintillant… Je… j'ai l'impression d'être déjà venu ici…,,,,,,
KEY_INFESTATION_STORY2,Text,,snap out of it! We got a job to do. Scans show that there are survivors out there. Stay frosty and be ready for anything.,,reprendre ses esprits! Nous avons un travail à faire. Les scans montrent qu'il y a des survivants. Restez glacial et soyez prêt à tout.,,,,,,
KEY_INFESTATION_STORY3,Text,,out.,,dehors.,,,,,,
KEY_INFESTATION_STORY4,Text,,"<i>”There were a few survivors here and there. The couple of soldiers who were lucky to get mindfragged during the initial attack; but also civilians, who were not fully taken by the creature. They came out of it, as if waking up from a nightmare. It was then that I understood what Alistair meant when he joked that we were waging a war for our place in the new food chain: the Pandorans didn’t want to exterminate us. That would have been too merciful. They wanted us for something else.”</i>",,"<i>”Il y avait quelques survivants ici et là. Le couple de soldats qui ont eu la chance d’être fragilisés lors de l’attaque initiale ; mais aussi des civils, qui n'ont pas été totalement séduits par la créature. Ils en sont sortis, comme s’ils se réveillaient d’un cauchemar. C’est alors que j’ai compris ce qu’Alistair voulait dire lorsqu’il plaisantait en disant que nous menions une guerre pour notre place dans la nouvelle chaîne alimentaire : les Pandoriens ne voulaient pas nous exterminer. Cela aurait été trop miséricordieux. Ils nous voulaient pour autre chose. »</i>",,,,,,
KEY_INFESTATION_STORY5,Text,,", Phoenix Project.",,", Projet Phénix.",,,,,,
KEY_REVENANT_RESISTANCE_HINT,Text,,"Killing the Revenant will not remove this resistance from any Pandoran that already has it.

Pandorans arriving as reinforcements will not receive the resistance.",,"Tuer le Revenant ne supprimera pas cette résistance d'un Pandorien qui la possède déjà.

Les Pandoriens arrivant en renfort ne recevront pas de résistance.",,,,,,
KEY_REVENANT_RESISTANCE_VO19_TITLE,Text,,Adaptive Resistance Void Omen,,Présage du néant de résistance adaptative,,,,,,
KEY_REVENANT_RESISTANCE_TITLE,Text,,Revenant resistance,,Résistance de Revenant,,,,,,
